filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0024bf37-f93e-44f9-9ff3-df7bdced1098	4dd5f26403973742429ebeec317fec22caaed8da	0	67	4	7712.410000	7.450500	7450	TRUE	7712.431000	7429	7.429500	2683	12.260338	0.000000	76.876396	9.869267	76.071205	10.109471
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	001fe772-aa3b-4e34-944b-ba365971f6ef	4dd5f26403973742429ebeec317fec22caaed8da	0	75	2	15739.218250	13.864250	13864	TRUE	15739.317250	13765	13.765250	5121	11.343016	0.000000	76.356964	8.657252	75.117615	10.067842
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0017e214-7759-4cf0-bb1d-2cdf6e7d0d19	4dd5f26403973742429ebeec317fec22caaed8da	0	180	1	10604.269500	12.781750	12781	TRUE	10604.344500	12706	12.706750	4183	11.221978	0.000000	70.123741	9.522977	71.329987	8.870367
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	006252a7-7d94-42da-8419-8730c05f145c	4dd5f26403973742429ebeec317fec22caaed8da	0	469	2	4159.412250	4.829750	4829	TRUE	4159.636250	4605	4.605750	1713	11.469653	0.000000	74.971802	8.830397	76.595886	9.828208
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	00289112-bbbc-43aa-8d45-06dcbdfa7987	4dd5f26403973742429ebeec317fec22caaed8da	0	480	4	12763.644000	24.543500	24543	TRUE	12763.839000	24348	24.348500	8283	11.619734	0.000000	68.565437	9.349833	70.763855	9.863893
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	00358c0a-1aa4-4c9c-9e8f-c898e80f5c80	4dd5f26403973742429ebeec317fec22caaed8da	0	350	3	18493.418000	16.199250	16199	FALSE	18493.466000	16151	16.151250	6435	5.856397	0.000000	76.356964	7.791527	74.717117	9.972896
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0080b9bd-a8e2-429f-9bca-33b289a3d088	4dd5f26403973742429ebeec317fec22caaed8da	0	10	2	7316.873750	17.651000	17651	TRUE	7316.892750	17632	17.632000	7281	10.625429	0.000000	78.954140	10.042413	77.387665	10.250112
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	007cd83d-8c00-4157-9a78-112184623a97	4dd5f26403973742429ebeec317fec22caaed8da	0	297	4	12186.964500	9.130000	9130	TRUE	12186.989500	9105	9.105000	3089	11.277892	0.000000	72.894066	9.869267	74.443504	10.011556
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	00bf3598-1666-4142-a294-29295f705e87	4dd5f26403973742429ebeec317fec22caaed8da	0	313	4	6693.671000	3.546750	3546	TRUE	6693.817000	3400	3.400750	1201	11.919309	0.000000	76.356964	9.522977	76.641449	9.952053
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	004120d2-f0f1-4d74-ae57-e15897563cee	4dd5f26403973742429ebeec317fec22caaed8da	0	254	3	17644.062250	38.133500	38133	TRUE	17644.188250	38007	38.007500	13361	12.664680	0.000000	72.547775	8.484107	71.012947	9.102547
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	00ea05cd-8904-41b6-a21b-b1d9ff837f70	4dd5f26403973742429ebeec317fec22caaed8da	0	19	2	19562.671750	14.339250	14339	TRUE	19562.693750	14317	14.317250	5310	9.288423	0.000000	70.470032	9.003542	71.805565	9.224573
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	00810e6a-48e8-4fb4-9016-233c7d4acf9e	4dd5f26403973742429ebeec317fec22caaed8da	0	284	4	8165.560500	19.112250	19112	TRUE	8165.622500	19050	19.050250	6841	11.851695	0.000000	75.318092	9.696122	74.670532	10.024774
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	003910fd-0bf4-4f80-90f6-6488f9424385	4dd5f26403973742429ebeec317fec22caaed8da	0	408	3	15305.603750	40.735750	40735	TRUE	15305.749750	40589	40.589750	14610	11.258903	0.000000	75.144951	9.003542	73.494789	9.338692
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0102c3a7-7443-408e-bc42-c2049388c6b0	4dd5f26403973742429ebeec317fec22caaed8da	0	396	1	8168.230500	12.317250	12317	TRUE	8168.284500	12263	12.263250	4808	9.396745	0.000000	78.088417	9.003542	76.776787	10.138085
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	008e089e-0a09-4adb-a228-afac0a0e6ecf	4dd5f26403973742429ebeec317fec22caaed8da	0	458	3	13599.570250	11.696250	11696	TRUE	13599.675250	11591	11.591250	4076	12.002929	0.000000	73.067207	9.696122	75.468811	9.909293
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0091c75f-2bc8-46a7-b8ca-a6c889d5cc09	4dd5f26403973742429ebeec317fec22caaed8da	0	444	1	20010.890750	27.589250	27589	TRUE	20011.141750	27338	27.338250	10981	9.976694	0.000000	73.586639	9.349833	72.380547	9.555957
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	01209bac-a246-4472-a279-0e28ff82c9f2	4dd5f26403973742429ebeec317fec22caaed8da	0	78	3	11307.295000	15.903000	15903	TRUE	11307.309000	15889	15.889000	5294	10.825291	0.000000	77.049545	9.349833	78.113197	9.851896
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	00ea7966-723d-4b39-867b-980e1ed56092	4dd5f26403973742429ebeec317fec22caaed8da	0	371	2	10946.821500	10.291000	10291	TRUE	10946.900500	10212	10.212000	3875	11.547506	0.000000	71.682045	9.003542	72.184502	9.594753
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0105452c-a7cf-40ec-b867-1e3282560c5d	4dd5f26403973742429ebeec317fec22caaed8da	0	75	2	11593.750250	17.204000	17204	TRUE	11593.782250	17172	17.172000	6004	11.694295	0.000000	72.894066	9.869267	75.461548	9.834869
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	00f1e83f-da93-4c13-b24e-0581922bf37c	4dd5f26403973742429ebeec317fec22caaed8da	0	139	2	16862.454750	10.652250	10652	TRUE	16862.499750	10607	10.607250	3860	11.883443	0.000000	82.590187	9.696122	80.168182	10.938523
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	03253799-2543-48ae-ac77-80d245eb7436	4dd5f26403973742429ebeec317fec22caaed8da	0	264	3	474.613250	1.609500	1609	TRUE	474.663250	1559	1.559500	472	12.678978	0.000000	72.028336	8.310962	72.429161	9.346828
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	01199275-d5f1-4985-976d-0ddd959c27cb	4dd5f26403973742429ebeec317fec22caaed8da	0	203	3	10935.169000	11.999750	11999	TRUE	10935.254000	11914	11.914750	3697	7.735583	0.000000	73.067207	7.964672	76.168663	9.650059
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	013d05de-cdab-42e2-9dce-da7ea185e7f2	4dd5f26403973742429ebeec317fec22caaed8da	0	469	2	20470.882000	26.705500	26705	TRUE	20470.947000	26640	26.640500	9636	12.147093	0.000000	74.279221	9.003542	75.194054	9.848258
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	01284b63-1658-4b99-9346-71a7ebff5057	4dd5f26403973742429ebeec317fec22caaed8da	0	296	2	17371.580500	14.195000	14195	TRUE	17371.705500	14070	14.070000	4900	11.447322	0.000000	74.279221	9.522977	74.602417	9.845791
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	008bc833-ef94-4d4e-8b6f-16c00a20d7a3	4dd5f26403973742429ebeec317fec22caaed8da	0	16	2	15012.523250	53.918750	53918	TRUE	15012.966250	53475	53.475750	13082	11.116959	0.000000	77.049545	9.003542	76.587639	10.285202
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0129ea9f-01f8-4d5b-a4ed-255df627fd63	4dd5f26403973742429ebeec317fec22caaed8da	0	284	1	1026.428250	12.106500	12106	FALSE	1026.428250	12106	12.106500	4362	6.313111	0.000000	77.222687	11.427572	55.863117	8.416314
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	015dfda9-46bb-4db9-b456-d893559baa70	4dd5f26403973742429ebeec317fec22caaed8da	0	298	2	17835.516250	18.881250	18881	TRUE	17835.573250	18824	18.824250	5725	12.363552	0.000000	73.932930	9.696122	75.235802	9.452340
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	033f3352-c6ee-4d93-9850-6557ede3b489	4dd5f26403973742429ebeec317fec22caaed8da	0	110	3	18946.787500	38.411250	38411	TRUE	18946.996500	38202	38.202250	13927	10.823383	0.000000	67.007133	9.176687	69.307228	9.213183
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	00a279af-f95a-4508-9cde-4f8e1ae2bea7	4dd5f26403973742429ebeec317fec22caaed8da	0	443	4	10249.685500	21.743000	21743	FALSE	10249.685500	21743	21.743000	6495	5.085173	0.000000	51.943512	9.522977	57.479527	8.274934
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0137e7f2-9b48-4ccb-a2fb-2825dcb72ae6	4dd5f26403973742429ebeec317fec22caaed8da	0	357	3	11280.889750	14.270250	14270	FALSE	11280.915750	14244	14.244250	6218	6.078706	0.000000	67.353424	8.657252	70.109688	9.256860
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	03af010f-b7d3-4e94-8f59-e81bb692b253	4dd5f26403973742429ebeec317fec22caaed8da	0	152	1	20652.661500	19.649250	19649	TRUE	20652.727500	19583	19.583250	6304	10.834630	0.000000	73.586639	9.696122	77.400688	10.014050
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	01bde230-eb66-4f86-a5ac-cd1e762a0142	4dd5f26403973742429ebeec317fec22caaed8da	0	136	4	10056.620250	37.576250	37576	TRUE	10056.680250	37516	37.516250	13339	12.426352	0.000000	74.971802	8.484107	74.109016	9.487597
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0190ac69-b163-4f4f-8c6e-dd132966332b	4dd5f26403973742429ebeec317fec22caaed8da	0	335	1	2253.763250	32.379750	32379	TRUE	2253.819250	32323	32.323750	12579	11.262066	0.000000	76.530106	8.830397	76.059853	10.283525
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	021a77ce-e6af-4df6-9891-4929c392111e	4dd5f26403973742429ebeec317fec22caaed8da	0	493	1	4481.499250	7.861000	7861	TRUE	4481.524250	7836	7.836000	3939	7.938244	0.000000	75.318092	8.484107	74.308594	9.740817
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	010f5fe9-a22c-4f88-bfbf-4b6222cbfafd	4dd5f26403973742429ebeec317fec22caaed8da	0	38	1	15684.448750	43.465250	43465	TRUE	15684.571750	43342	43.342250	15606	11.109436	0.000000	75.318092	9.349833	75.498581	10.132893
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	04e68f53-d7f9-4647-b4db-99223d8be257	4dd5f26403973742429ebeec317fec22caaed8da	0	309	2	13695.767500	35.274750	35274	TRUE	13695.807500	35234	35.234750	12931	11.615776	0.000000	74.452370	9.696122	74.475922	10.706661
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0276eeb9-9be7-4ffa-aee5-06ca8fc6b31e	4dd5f26403973742429ebeec317fec22caaed8da	0	173	1	18518.461500	13.949750	13949	FALSE	18518.517500	13893	13.893750	5421	6.848173	0.000000	84.841072	9.003542	80.583862	10.005557
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	054cb798-4409-410a-8fa5-0e9994f1abe3	4dd5f26403973742429ebeec317fec22caaed8da	0	87	3	14657.012250	13.038500	13038	TRUE	14657.253250	12797	12.797500	5679	7.926070	0.000000	72.028336	9.176687	73.868156	9.557668
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	013e7f1e-7449-4c0b-ba5a-0221350f40a1	4dd5f26403973742429ebeec317fec22caaed8da	0	463	2	14917.752000	22.342750	22342	TRUE	14917.783000	22311	22.311750	7074	11.703625	0.000000	72.028336	8.657252	72.187080	8.896437
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0597a4d6-5363-4e77-b869-7e6851cf945d	4dd5f26403973742429ebeec317fec22caaed8da	0	365	1	4880.959750	8.662500	8662	TRUE	4881.047750	8574	8.574500	3580	10.002749	0.000000	73.240349	9.869267	75.347633	10.246964
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	01ac05f0-4a52-496b-88d3-2841a18e4136	4dd5f26403973742429ebeec317fec22caaed8da	0	12	3	12615.512750	11.848250	11848	TRUE	12615.566750	11794	11.794250	3376	10.950142	0.000000	79.819862	9.522977	75.250229	9.867030
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0210d0ae-4d5a-4156-931f-e87d1d649953	4dd5f26403973742429ebeec317fec22caaed8da	0	3	3	2729.611250	45.792750	45792	TRUE	2729.649250	45754	45.754750	17325	11.227971	0.000000	76.530106	9.696122	77.823357	9.684147
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	05eb4dae-7654-4e2e-b7a9-b06d7497b4d6	4dd5f26403973742429ebeec317fec22caaed8da	0	476	1	1226.013750	10.982000	10982	TRUE	1226.107750	10888	10.888000	3959	12.032396	0.000000	75.144951	9.003542	74.574173	10.405868
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	02737c05-ae1a-44e6-a86b-87c40aef8f1e	4dd5f26403973742429ebeec317fec22caaed8da	0	310	2	9103.053250	33.742250	33742	TRUE	9103.095250	33700	33.700250	12879	9.685327	0.000000	75.837524	8.657252	73.652412	9.548997
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	06c8a687-327c-496a-a44e-d3582506acc6	4dd5f26403973742429ebeec317fec22caaed8da	0	292	2	6494.677000	11.754750	11754	TRUE	6494.763000	11668	11.668750	2590	9.958887	0.000000	79.993011	9.869267	71.096092	9.499406
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	02400ab6-85a7-4455-8caf-33b7f371cbc8	4dd5f26403973742429ebeec317fec22caaed8da	0	243	2	8084.434250	25.319250	25319	TRUE	8084.641250	25112	25.112250	10782	8.699407	0.000000	74.279221	9.003542	74.484123	10.169538
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	01dca0d2-c7ae-4c34-9773-089b007b841c	4dd5f26403973742429ebeec317fec22caaed8da	0	441	4	5007.929500	34.697250	34697	TRUE	5007.999500	34627	34.627250	12546	12.094943	0.000000	77.049545	9.349833	76.471771	10.019120
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	02391e63-6772-445e-aa31-9ad02d6e8647	4dd5f26403973742429ebeec317fec22caaed8da	0	406	4	9809.342000	23.543500	23543	TRUE	9809.426000	23459	23.459500	7804	12.294032	0.000000	76.010674	8.484107	73.743050	9.145576
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	028334f1-e088-4b4d-b38e-0773bc63ec33	4dd5f26403973742429ebeec317fec22caaed8da	0	481	1	20378.014750	44.777500	44777	TRUE	20378.043750	44748	44.748500	16597	11.828991	0.000000	81.378166	9.696122	79.452415	10.220921
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0715c37b-9222-4a9a-b919-c5bb18e4a806	4dd5f26403973742429ebeec317fec22caaed8da	0	36	2	6426.220000	38.662500	38662	FALSE	6426.303000	38579	38.579500	15012	6.193549	0.000000	74.279221	8.830397	75.963333	9.930827
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0e891d1a-23f6-4b4f-816a-c31dd1314ad9	4dd5f26403973742429ebeec317fec22caaed8da	0	435	3	2548.024500	2.390750	2390	TRUE	2548.112500	2302	2.302750	706	10.832305	0.000000	72.720917	10.561848	75.086960	9.777370
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	06900b9a-3edd-407a-ac01-f7fb0decf0ba	4dd5f26403973742429ebeec317fec22caaed8da	0	311	3	11929.456500	6.310750	6310	TRUE	11929.477500	6289	6.289750	2051	11.361122	0.000000	72.028336	8.657252	73.164604	9.591002
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0ed35fd4-fa5e-4595-8940-f1f1eb8d0985	4dd5f26403973742429ebeec317fec22caaed8da	0	92	1	13851.858000	10.183500	10183	TRUE	13852.142000	9899	9.899500	3803	11.113145	0.000000	69.950600	9.522977	71.178726	9.172581
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0690450b-0529-4474-94a9-779a1b1eaaca	4dd5f26403973742429ebeec317fec22caaed8da	0	245	1	4701.414250	11.451250	11451	TRUE	4701.546250	11319	11.319250	4401	10.607320	0.000000	70.643173	9.522977	72.701027	10.298573
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0271cf28-b221-44dc-9ca0-dc08a579e7b7	4dd5f26403973742429ebeec317fec22caaed8da	0	432	1	20577.674000	20.683000	20683	TRUE	20577.771000	20586	20.586000	8048	10.640297	0.000000	80.685593	8.830397	79.174591	10.159469
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	024390ab-2857-4b38-abf5-f30626d3d565	4dd5f26403973742429ebeec317fec22caaed8da	0	235	3	16959.280750	5.071250	5071	TRUE	16959.368750	4983	4.983250	1691	9.994377	0.000000	74.971802	9.176687	73.623306	9.156043
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	06ad6e54-4af9-41a5-b139-44499943a903	4dd5f26403973742429ebeec317fec22caaed8da	0	352	4	17703.524500	20.297750	20297	TRUE	17703.644500	20177	20.177750	7329	10.511765	0.000000	77.049545	9.522977	76.988541	10.063226
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0ee2f6b5-d367-4176-a423-0173a9e2b1b7	4dd5f26403973742429ebeec317fec22caaed8da	0	186	3	9840.396500	19.041750	19041	FALSE	9840.432500	19005	19.005750	6293	5.293796	0.000000	73.240349	8.137817	75.234657	9.907061
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0f583165-0f19-4b30-96cd-df28070f7db7	4dd5f26403973742429ebeec317fec22caaed8da	0	415	3	9366.498000	2.110750	2110	TRUE	9366.519000	2089	2.089750	777	10.531235	0.000000	75.318092	9.176687	75.805710	9.310308
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	06ba6e04-2bcf-4f4f-8c13-918d7e09bcbd	4dd5f26403973742429ebeec317fec22caaed8da	0	505	3	3492.783500	5.308500	5308	TRUE	3492.854500	5237	5.237500	1914	11.655515	0.000000	77.222687	8.830397	76.266319	9.861000
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	02bfbf87-5344-4a82-8595-f5fd202bc1c8	4dd5f26403973742429ebeec317fec22caaed8da	0	214	2	4982.962000	35.297500	35297	TRUE	4983.009000	35250	35.250500	11408	11.906706	0.000000	74.625511	9.522977	73.996483	9.505052
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0f9fc664-b274-45e0-b7e3-dbff203401e2	4dd5f26403973742429ebeec317fec22caaed8da	0	80	3	13184.248250	24.843750	24843	TRUE	13184.538250	24553	24.553750	8752	11.058417	0.000000	74.279221	9.696122	74.519577	10.518324
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0ff9a41a-2e52-406b-a697-20147a0edee9	4dd5f26403973742429ebeec317fec22caaed8da	0	297	4	6155.772250	7.326500	7326	TRUE	6155.793250	7305	7.305500	3131	8.622388	0.000000	74.798660	10.042413	75.769791	9.371425
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	06dc8b01-b819-410b-9577-d4a7dabd1947	4dd5f26403973742429ebeec317fec22caaed8da	0	247	4	9203.093250	34.029750	34029	TRUE	9203.223250	33899	33.899750	11908	9.814836	0.000000	69.604309	9.003542	70.669067	9.496933
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	02d650b0-c043-4c5b-8314-38bd0451b7ec	4dd5f26403973742429ebeec317fec22caaed8da	0	512	4	2279.679000	25.480750	25480	TRUE	2279.717000	25442	25.442750	8743	10.694132	0.000000	72.894066	9.349833	75.186455	9.945897
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0ffeeef4-6652-4e3b-bb37-cbf9854a28bd	4dd5f26403973742429ebeec317fec22caaed8da	0	22	3	14780.582750	29.766500	29766	TRUE	14780.623750	29725	29.725500	11236	11.094421	0.000000	75.664383	9.349833	72.472618	9.768798
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	031610e6-b96f-448a-85ff-afa9c3338837	4dd5f26403973742429ebeec317fec22caaed8da	0	301	1	2951.092750	26.889250	26889	TRUE	2951.212750	26769	26.769250	10594	12.069648	0.000000	75.837524	8.830397	75.506035	10.432505
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	032c99d5-757f-402d-afb4-9a8ecf503af7	4dd5f26403973742429ebeec317fec22caaed8da	0	142	4	10362.604500	10.117250	10117	TRUE	10362.624500	10097	10.097250	3840	10.882545	0.000000	74.625511	9.176687	74.010422	10.006969
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0385f721-8545-4fcd-8684-f8e04db3283b	4dd5f26403973742429ebeec317fec22caaed8da	0	300	2	2409.658000	1.511500	1511	TRUE	2409.754000	1415	1.415500	526	10.622348	0.000000	74.452370	8.830397	75.705650	10.363442
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	078887e4-bac4-418e-9ba1-e6d31c5123f3	4dd5f26403973742429ebeec317fec22caaed8da	0	428	1	17535.085500	38.898500	38898	FALSE	17535.163500	38820	38.820500	15179	3.954576	0.000000	70.643173	7.445237	72.549583	9.278410
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	0fff508b-2c30-438d-a1ac-4af6ba36390f	4dd5f26403973742429ebeec317fec22caaed8da	0	357	3	20644.371750	39.630500	39630	TRUE	20644.582750	39419	39.419500	15755	8.030519	0.000000	69.431160	8.484107	69.995651	9.126598
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	07df1c59-b555-4da8-aa90-58a368c82fbf	4dd5f26403973742429ebeec317fec22caaed8da	0	440	1	11403.942500	18.447500	18447	TRUE	11404.030500	18359	18.359500	6404	11.997811	0.000000	74.971802	9.696122	75.279152	9.790099
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	105fc381-5bd5-43a6-a2b0-8d558939863e	4dd5f26403973742429ebeec317fec22caaed8da	0	356	2	4477.500000	2.185750	2185	TRUE	4477.536000	2149	2.149750	773	11.356658	0.000000	74.452370	10.042413	74.451523	9.696201
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	10ff8f37-7c79-424c-925f-e365a04fbe8a	4dd5f26403973742429ebeec317fec22caaed8da	0	138	4	2636.003500	13.034500	13034	TRUE	2636.027500	13010	13.010500	3954	11.641928	0.000000	79.819862	5.021206	79.623695	9.754689
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	11ab5412-63c2-45a8-9837-b169630e55da	4dd5f26403973742429ebeec317fec22caaed8da	0	423	3	621.548500	8.012000	8012	TRUE	621.591500	7969	7.969000	3407	7.781947	0.000000	70.123741	9.003542	72.449402	9.827206
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	038e2b81-ecbb-4989-8dbf-b59839c5ce65	4dd5f26403973742429ebeec317fec22caaed8da	0	413	1	11344.463500	53.862500	53862	TRUE	11344.499500	53826	53.826500	20670	11.468070	0.000000	77.568977	8.830397	75.646690	9.704896
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	04d6869b-38e1-4d59-a48b-d9a400096367	4dd5f26403973742429ebeec317fec22caaed8da	0	79	3	18964.028000	4.206000	4206	TRUE	18964.075000	4159	4.159000	1545	11.057909	0.000000	70.123741	7.964672	69.954544	9.083064
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	08437ab1-7adc-49d4-9fa6-8ac3ecfb2bb1	4dd5f26403973742429ebeec317fec22caaed8da	0	355	3	8672.694250	41.110750	41110	TRUE	8672.714250	41090	41.090750	14655	11.576344	0.000000	75.837524	9.176687	77.578415	9.490510
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	084edff5-1f22-4700-8d1b-fc5806e16751	4dd5f26403973742429ebeec317fec22caaed8da	0	91	4	14438.117500	9.306250	9306	TRUE	14438.192500	9231	9.231250	3369	10.715404	0.000000	75.318092	9.349833	75.245773	9.325994
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	11c88415-ded7-4319-bace-60f78e9868fc	4dd5f26403973742429ebeec317fec22caaed8da	0	486	2	13992.311750	34.500500	34500	TRUE	13992.392750	34419	34.419500	13828	9.650295	0.000000	73.067207	8.310962	72.541008	9.146123
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	11db5958-6fc5-4bd6-bc3b-8bedbf14b7d7	4dd5f26403973742429ebeec317fec22caaed8da	0	97	3	15213.115500	11.498500	11498	TRUE	15213.183500	11430	11.430500	3528	11.079341	0.000000	71.508904	9.176687	71.063591	9.292561
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	122252c7-3b5c-455b-8abc-2610ee381d6a	4dd5f26403973742429ebeec317fec22caaed8da	0	86	2	10401.803500	11.681000	11681	TRUE	10401.913500	11571	11.571000	4039	10.987297	0.000000	78.088417	8.657252	76.147636	10.104705
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	085c6b3c-6d48-4f18-a260-adda292dcd98	4dd5f26403973742429ebeec317fec22caaed8da	0	508	4	9667.694750	42.653500	42653	TRUE	9667.718750	42629	42.629500	14956	11.412939	0.000000	72.547775	9.349833	73.604912	9.251920
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	12531897-e258-4c6b-9be4-af67ed4f79ad	4dd5f26403973742429ebeec317fec22caaed8da	0	119	2	6916.676250	9.534250	9534	TRUE	6916.798250	9412	9.412250	3476	10.638179	0.000000	74.798660	9.003542	75.132874	9.790606
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	04fa3c32-df0f-413d-8d2c-4480050fdb41	4dd5f26403973742429ebeec317fec22caaed8da	0	55	1	20117.221500	50.935750	50935	TRUE	20117.261500	50895	50.895750	18819	7.885783	0.000000	67.007133	9.522977	65.648872	9.570652
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	12758cba-22d6-4ba5-b628-8e14fa7751c9	4dd5f26403973742429ebeec317fec22caaed8da	0	263	1	13085.263750	15.901750	15901	FALSE	13085.285750	15879	15.879750	5472	5.312870	0.000000	50.904640	8.310962	55.756882	7.428421
FAL06504_4dd5f26403973742429ebeec317fec22caaed8da_0.fast5	08d2507a-108e-4085-bf5d-75c41cd125ed	4dd5f26403973742429ebeec317fec22caaed8da	0	379	4	7006.976500	36.012500	36012	TRUE	7006.993500	35995	35.995500	12664	11.552365	0.000000	73.067207	9.522977	73.571335	9.392518
