"","x","y","r","circular","leaf","depth","name","level","shortName","new_label","KO1","KO2","KO3","KO4","KO5","KO6","OE1","OE2","OE3","OE4","OE5","OE6","WT1","WT2","WT3","WT4","WT5","WT6","mean","Kingdom","Phylum","Class","Order","Family","Genus","Species","mean_KO","mean_OE","mean_WT",".ggraph.orig_index",".ggraph.index"
"11",0.0980337654347531,-0.0874605064083551,0.345827877329304,FALSE,FALSE,2,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria",3,"Alphaproteobacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,166,11
"12",0.12984796070236,0.68684589290156,0.429131804073067,FALSE,FALSE,2,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria",3,"Betaproteobacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,199,12
"13",-0.180522878706952,0.259445442408546,0.0990738730405653,FALSE,FALSE,2,"D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria",3,"Deltaproteobacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,228,13
"14",0.790100114944638,0.187319782607589,0.398792913532752,FALSE,FALSE,2,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria",3,"Gammaproteobacteria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,237,14
"15",-0.314665369324916,0.403691120338532,0.0979058719565545,FALSE,FALSE,2,"D_--Bacteria--P_--Proteobacteria--C_--Unassigned",3,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,263,15
"16",-0.622970905105053,-0.577416458894041,0.498750476296819,FALSE,FALSE,3,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales",4,"Actinomycetales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,104,16
"17",-0.559590635658809,0.0409035469311256,0.122809395194054,FALSE,FALSE,3,"D_--Bacteria--P_--Bacteroidetes--C_--Flavobacteriia--O_--Flavobacteriales",4,"Flavobacteriales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,148,17
"18",-0.535705457457235,0.221815579714266,0.059672555886209,FALSE,FALSE,3,"D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia--O_--Herpetosiphonales",4,"Herpetosiphonales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,155,18
"19",-0.429908480374134,-0.0551784213334303,0.0385882593691349,FALSE,FALSE,3,"D_--Bacteria--P_--Firmicutes--C_--Bacilli--O_--Bacillales",4,"Bacillales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,161,19
"20",-0.132288482183373,-0.103844079445004,0.0347715392708778,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Caulobacterales",4,"Caulobacterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,167,20
"21",0.166059118560281,-0.050343328364823,0.26833508311513,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales",4,"Rhizobiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,171,21
"22",-0.130067683275908,-0.0411783771307274,0.0279334988445044,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhodospirillales",4,"Rhodospirillales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,189,22
"23",-0.13751831373664,-0.21598653471129,0.0774927940219641,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Sphingomonadales",4,"Sphingomonadales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,193,23
"24",0.12984796070236,0.68684589290156,0.429131804073067,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales",4,"Burkholderiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,200,24
"25",-0.21474888676053,0.326800060850766,0.0235221404582262,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Myxococcales",4,"Myxococcales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,229,25
"26",-0.169867015438057,0.238475377669318,0.0755517336527277,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned",4,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,233,26
"27",0.622190995435774,0.184285980552573,0.230856383219361,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Pseudomonadales",4,"Pseudomonadales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,238,27
"28",0.854992514361285,0.28786362557696,0.0239472202956676,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Unassigned",4,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,246,28
"29",1.02091882646721,0.19149024269577,0.167936521349347,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales",4,"Xanthomonadales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,250,29
"30",-0.314665369324916,0.403691120338532,0.0979058719565545,FALSE,FALSE,3,"D_--Bacteria--P_--Proteobacteria--C_--Unassigned--O_--Unassigned",4,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,264,30
"31",-0.784459765635129,-0.617926004064683,0.0393022820353508,FALSE,FALSE,4,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Kineosporiaceae",5,"Kineosporiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,105,31
"32",-0.681702523328405,-0.520369404158087,0.0324776880443096,FALSE,FALSE,4,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Microbacteriaceae",5,"Microbacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,108,32
"33",-0.857049820309781,-0.424346421842489,0.167440001387149,FALSE,FALSE,4,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae",5,"Micromonosporaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,111,33
"34",-0.649421202495928,-0.647830675872357,0.0990078886970878,FALSE,FALSE,4,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Nocardioidaceae",5,"Nocardioidaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,116,34
"35",-0.456849514786847,-0.373771444494932,0.235943309755728,FALSE,FALSE,4,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae",5,"Pseudonocardiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,121,35
"36",-0.935604705559616,-0.731931180918763,0.150017496664077,FALSE,FALSE,4,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Streptomycetaceae",5,"Streptomycetaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,134,36
"37",-0.676957724464505,-0.908592051173639,0.16320338845253,FALSE,FALSE,4,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Thermomonosporaceae",5,"Thermomonosporaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,138,37
"38",-0.57557746591516,-0.748771469614075,0.0260598640888929,FALSE,FALSE,4,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Unassigned",5,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,143,38
"39",-0.559590635658809,0.0409035469311256,0.122809395194054,FALSE,FALSE,4,"D_--Bacteria--P_--Bacteroidetes--C_--Flavobacteriia--O_--Flavobacteriales--F_--Flavobacteriaceae",5,"Flavobacteriaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,149,39
"40",-0.535705457457235,0.221815579714266,0.059672555886209,FALSE,FALSE,4,"D_--Bacteria--P_--Chloroflexi--C_--Chloroflexia--O_--Herpetosiphonales--F_--Herpetosiphonaceae",5,"Herpetosiphonaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,156,40
"41",-0.429908480374134,-0.0551784213334303,0.0385882593691349,FALSE,FALSE,4,"D_--Bacteria--P_--Firmicutes--C_--Bacilli--O_--Bacillales--F_--Bacillaceae_1",5,"Bacillaceae_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,162,41
"42",-0.132288482183373,-0.103844079445004,0.0347715392708778,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Caulobacterales--F_--Caulobacteraceae",5,"Caulobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,168,42
"43",0.267574130563733,0.0471664978878433,0.127574776299298,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Bradyrhizobiaceae",5,"Bradyrhizobiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,172,43
"44",0.185671154427664,-0.115300986489871,0.0543696656823158,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Hyphomicrobiaceae",5,"Hyphomicrobiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,177,44
"45",0.0256644336428241,-0.0307879840027445,0.126585024408996,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Rhizobiaceae",5,"Rhizobiaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,181,45
"46",0.316579694695299,-0.157944689721517,0.0833094175904989,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhizobiales--F_--Unassigned",5,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,186,46
"47",-0.130067683275908,-0.0411783771307274,0.0279334988445044,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Rhodospirillales--F_--Rhodospirillaceae",5,"Rhodospirillaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,190,47
"48",-0.13751831373664,-0.21598653471129,0.0774927940219641,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Alphaproteobacteria--O_--Sphingomonadales--F_--Sphingomonadaceae",5,"Sphingomonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,194,48
"49",0.0904162330869752,0.814139534300223,0.0770479571074247,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Burkholderiales_incertae_sedis",5,"Burkholderiales_incertae_sedis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,201,49
"50",0.0417691914461899,0.509676954163779,0.231276541183036,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Comamonadaceae",5,"Comamonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,206,50
"51",0.351530950341531,0.788281220321869,0.18534403540869,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Oxalobacteraceae",5,"Oxalobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,215,51
"52",-0.121054074184821,0.838717044930999,0.135845799402869,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Betaproteobacteria--O_--Burkholderiales--F_--Unassigned",5,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,225,52
"53",-0.21474888676053,0.326800060850766,0.0235221404582262,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Myxococcales--F_--Sandaracinaceae",5,"Sandaracinaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,230,53
"54",-0.169867015438057,0.238475377669318,0.0755517336527277,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Deltaproteobacteria--O_--Unassigned--F_--Unassigned",5,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,234,54
"55",0.622190995435774,0.184285980552573,0.230856383219361,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Pseudomonadales--F_--Pseudomonadaceae",5,"Pseudomonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,239,55
"56",0.854992514361285,0.28786362557696,0.0239472202956676,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Unassigned--F_--Unassigned",5,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,247,56
"57",1.02666075486546,0.270460033871308,0.0887582581490278,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Sinobacteraceae",5,"Sinobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,251,57
"58",1.01448216660956,0.102965682727113,0.0791782657613291,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Gammaproteobacteria--O_--Xanthomonadales--F_--Xanthomonadaceae",5,"Xanthomonadaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,255,58
"59",-0.314665369324916,0.403691120338532,0.0979058719565545,FALSE,FALSE,4,"D_--Bacteria--P_--Proteobacteria--C_--Unassigned--O_--Unassigned--F_--Unassigned",5,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,265,59
"60",-0.784459765635129,-0.617926004064683,0.0393022820353508,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Kineosporiaceae--G_--Kineosporia",6,"Kineosporia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,106,60
"61",-0.681702523328405,-0.520369404158087,0.0324776880443096,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Microbacteriaceae--G_--Agromyces",6,"Agromyces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,109,61
"62",-0.840966978175533,-0.482084332769449,0.10750400274992,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae--G_--Actinoplanes",6,"Actinoplanes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,112,62
"63",-0.88589675498904,-0.320785015772346,0.0599360028281808,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Micromonosporaceae--G_--Unassigned",6,"Unassigned",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,114,63
"64",-0.652557160953755,-0.703765435386039,0.0429852902889252,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Nocardioidaceae--G_--Kribbella",6,"Kribbella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,117,64
"65",-0.647015029069588,-0.604912782105404,0.05602259747684,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Nocardioidaceae--G_--Nocardioides",6,"Nocardioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,119,65
"66",-0.338723962571324,-0.280038231183304,0.0851468835026026,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Actinophytocola",6,"Actinophytocola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,122,66
"67",-0.331905432746558,-0.453030949269236,0.0879801604896784,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Amycolatopsis",6,"Amycolatopsis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,124,67
"68",-0.436980023567207,-0.5011378345593,0.0275834240019321,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Kibdelosporangium",6,"Kibdelosporangium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,127,68
"69",-0.548856983806396,-0.371176853789624,0.143899260175755,FALSE,FALSE,5,"D_--Bacteria--P_--Actinobacteria--C_--Actinobacteria--O_--Actinomycetales--F_--Pseudonocardiaceae--G_--Lentzea",6,"Lentzea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"AA",NA,NA,NA,NA,NA,NA,NA,NA,129,69
